"","id","location","core_assisted","machine","tul"
"3391",1136,24,"assisted","A3",104
"3392",1136,24,"assisted","B1",128
"3393",1136,24,"assisted","B6",119
"3394",1136,24,"assisted","B7",100
"3395",1136,24,"assisted","C3",110
"3396",1136,24,"assisted","C7",120
"3397",1136,24,"assisted","D6",112
"3398",1136,24,"assisted","D7",100
"3399",1136,24,"assisted","F2",100
"3400",105,24,"core","A1",121
"3401",105,24,"core","A2",112
"3402",105,24,"core","A3",96
"3403",105,24,"core","B1",75
"3404",105,24,"core","B6",145
"3405",105,24,"core","B7",91
"3406",105,24,"core","C7",106
"3407",105,24,"core","D6",116
"3408",105,24,"core","D7",100
"3409",105,24,"core","F2.1",101
"3410",1564,11,"assisted","A1",138
"3411",1564,11,"assisted","A2",77
"3412",1564,11,"assisted","A3",137
"3413",1564,11,"assisted","B6",129
"3414",1564,11,"assisted","B7",124
"3415",1564,11,"assisted","C7",127
"3416",1564,11,"assisted","D6",144
"3417",1564,11,"assisted","D7",128
"3418",1564,11,"assisted","F2.1",135
"3419",94,14,"assisted","A3",119
"3420",94,14,"assisted","B6",110
"3421",94,14,"assisted","C7",120
"3422",94,14,"assisted","D6",78
"3423",94,14,"assisted","D7",92
"3424",94,14,"assisted","F2.1",81
"3425",1683,10,"assisted","A2",149
"3426",1683,10,"assisted","A3",122
"3427",1683,10,"assisted","B1",123
"3428",1683,10,"assisted","B6",128
"3429",1683,10,"assisted","C3",123
"3430",1683,10,"assisted","C7",124
"3431",1683,10,"assisted","D6",123
"3432",1683,10,"assisted","D7",137
"3433",1683,10,"assisted","F2",61
"3434",1683,10,"assisted","F2.1",124
"3435",361,5,"assisted","A3",118
"3436",361,5,"assisted","B1",119
"3437",361,5,"assisted","B6",114
"3438",361,5,"assisted","B7",120
"3439",361,5,"assisted","C3",126
"3440",361,5,"assisted","C7",133
"3441",361,5,"assisted","D5",143
"3442",361,5,"assisted","F2.1",117
"3443",1500,5,"assisted","A3",125
"3444",1500,5,"assisted","B6",128
"3445",1500,5,"assisted","C3",144
"3446",1500,5,"assisted","C7",133
"3447",1500,5,"assisted","D7",134
"3448",1500,5,"assisted","F2.1",133
"3449",283,7,"core","A1",124
"3450",283,7,"core","A3",112
"3451",283,7,"core","B7",132
"3452",283,7,"core","C7",103
"3453",283,7,"core","D6",98
"3454",283,7,"core","F2.1",92
"3455",653,14,"core","A3",133
"3456",653,14,"core","B6",144
"3457",653,14,"core","C3",126
"3458",653,14,"core","C7",175
"3459",653,14,"core","D7",98
"3460",653,14,"core","F2.1",131
"3461",1750,7,"core","A3",95
"3462",1750,7,"core","B1",110
"3463",1750,7,"core","B6",108
"3464",1750,7,"core","B7",101
"3465",1750,7,"core","C3",104
"3466",1750,7,"core","C7",114
"3467",1750,7,"core","D6",101
"3468",1750,7,"core","F2",99
"3469",1750,7,"core","F2.1",139
"3470",873,8,"assisted","A3",112
"3471",873,8,"assisted","B6",144
"3472",873,8,"assisted","B7",133
"3473",873,8,"assisted","C3",120
"3474",873,8,"assisted","D6",111
"3475",873,8,"assisted","F2.1",109
"3476",1593,2,"core","A3",122
"3477",1593,2,"core","B1",122
"3478",1593,2,"core","B6",123
"3479",1593,2,"core","C7",124
"3480",1593,2,"core","D5",136
"3481",1593,2,"core","D7",131
"3482",1593,2,"core","F2.1",122
"3483",1368,26,"core","A1",126
"3484",1368,26,"core","A3",120
"3485",1368,26,"core","B1",106
"3486",1368,26,"core","B6",127
"3487",1368,26,"core","B7",120
"3488",1368,26,"core","D7",127
"3489",1368,26,"core","F2.1",123
"3490",671,11,"core","B6",120
"3491",671,11,"core","B7",121
"3492",671,11,"core","C3",123
"3493",671,11,"core","C7",124
"3494",671,11,"core","F2.1",121
"3495",1499,7,"core","A3",117
"3496",1499,7,"core","B1",115
"3497",1499,7,"core","B6",133
"3498",1499,7,"core","B7",104
"3499",1499,7,"core","C3",124
"3500",1499,7,"core","C7",125
"3501",1499,7,"core","D7",131
"3502",1499,7,"core","F2.1",107
"3503",425,15,"assisted","A3",123
"3504",425,15,"assisted","B1",123
"3505",425,15,"assisted","B6",125
"3506",425,15,"assisted","B7",131
"3507",425,15,"assisted","C7",124
"3508",425,15,"assisted","D6",124
"3509",425,15,"assisted","F2.1",122
"3510",1100,5,"core","A3",148
"3511",1100,5,"core","B1",160
"3512",1100,5,"core","B7",134
"3513",1100,5,"core","C3",160
"3514",1100,5,"core","C7",145
"3515",1100,5,"core","D5",156
"3516",1100,5,"core","F2.1",122
"3517",494,3,"assisted","A3",134
"3518",494,3,"assisted","B1",91
"3519",494,3,"assisted","B6",126
"3520",494,3,"assisted","B7",138
"3521",494,3,"assisted","C3",156
"3522",494,3,"assisted","D6",168
"3523",494,3,"assisted","F2.1",128
"3524",1490,12,"assisted","A3",100
"3525",1490,12,"assisted","B1",149
"3526",1490,12,"assisted","B6",122
"3527",1490,12,"assisted","C3",117
"3528",1490,12,"assisted","C7",84
"3529",1490,12,"assisted","D7",121
"3530",663,2,"assisted","A3",126
"3531",663,2,"assisted","B1",119
"3532",663,2,"assisted","B6",123
"3533",663,2,"assisted","B7",120
"3534",663,2,"assisted","C7",129
"3535",663,2,"assisted","D6",131
"3536",663,2,"assisted","D7",129
"3537",663,2,"assisted","F2.1",119
"3538",743,27,"assisted","A3",116
"3539",743,27,"assisted","B1",135
"3540",743,27,"assisted","B6",118
"3541",743,27,"assisted","B7",78
"3542",743,27,"assisted","C7",129
"3543",743,27,"assisted","D6",142
"3544",743,27,"assisted","F2.1",160
"3545",521,21,"assisted","A3",146
"3546",521,21,"assisted","B1",132
"3547",521,21,"assisted","B6",165
"3548",521,21,"assisted","B7",113
"3549",521,21,"assisted","C7",136
"3550",521,21,"assisted","D6",139
"3551",521,21,"assisted","F2.1",110
"3552",868,16,"assisted","A3",127
"3553",868,16,"assisted","B1",150
"3554",868,16,"assisted","B6",176
"3555",868,16,"assisted","B7",122
"3556",868,16,"assisted","C3",96
"3557",868,16,"assisted","C7",117
"3558",868,16,"assisted","D6",141
"3559",868,16,"assisted","F2.1",118
"3560",1699,11,"assisted","A3",104
"3561",1699,11,"assisted","B1",112
"3562",1699,11,"assisted","B6",136
"3563",1699,11,"assisted","B7",132
"3564",1699,11,"assisted","C3",153
"3565",1699,11,"assisted","D6",127
"3566",1699,11,"assisted","F2",129
"3567",1094,2,"assisted","A3",116
"3568",1094,2,"assisted","B1",104
"3569",1094,2,"assisted","B6",129
"3570",1094,2,"assisted","B7",106
"3571",1094,2,"assisted","C7",167
"3572",1094,2,"assisted","F2.1",112
"3573",821,10,"core","A1",96
"3574",821,10,"core","A3",90
"3575",821,10,"core","B1",100
"3576",821,10,"core","C3",150
"3577",821,10,"core","F2.1",110
"3578",737,10,"assisted","A2",118
"3579",737,10,"assisted","A3",119
"3580",737,10,"assisted","B1",116
"3581",737,10,"assisted","B6",120
"3582",737,10,"assisted","C3",128
"3583",737,10,"assisted","C7",123
"3584",737,10,"assisted","D6",97
"3585",737,10,"assisted","F2.1",118
"3586",1098,4,"assisted","A3",112
"3587",1098,4,"assisted","B1",105
"3588",1098,4,"assisted","B6",125
"3589",1098,4,"assisted","B7",116
"3590",1098,4,"assisted","C3",123
"3591",1098,4,"assisted","D6",121
"3592",1098,4,"assisted","D7",132
"3593",1098,4,"assisted","F2.1",88
"3594",1277,12,"assisted","A3",112
"3595",1277,12,"assisted","B6",100
"3596",1277,12,"assisted","B7",138
"3597",1277,12,"assisted","C7",113
"3598",1277,12,"assisted","D7",100
"3599",1277,12,"assisted","F2.1",122
"3600",1570,14,"assisted","A3",124
"3601",1570,14,"assisted","C7",117
"3602",1570,14,"assisted","D7",120
"3603",1570,14,"assisted","F2.1",121
"3604",1493,7,"assisted","A3",124
"3605",1493,7,"assisted","B1",121
"3606",1493,7,"assisted","B6",125
"3607",1493,7,"assisted","B7",111
"3608",1493,7,"assisted","C3",132
"3609",1493,7,"assisted","C7",116
"3610",1493,7,"assisted","F2.1",116
"3611",649,10,"core","A3",100
"3612",649,10,"core","B1",118
"3613",649,10,"core","B6",158
"3614",649,10,"core","B7",127
"3615",649,10,"core","C3",116
"3616",649,10,"core","C7",141
"3617",649,10,"core","D6",139
"3618",649,10,"core","D7",122
"3619",649,10,"core","F2.1",147
"3620",794,14,"core","A3",119
"3621",794,14,"core","B1",124
"3622",794,14,"core","B6",127
"3623",794,14,"core","B7",123
"3624",794,14,"core","C7",131
"3625",794,14,"core","D7",130
"3626",794,14,"core","F2.1",128
"3627",652,7,"core","A3",103
"3628",652,7,"core","B1",123
"3629",652,7,"core","B6",120
"3630",652,7,"core","B7",117
"3631",652,7,"core","C3",103
"3632",652,7,"core","D6",101
"3633",652,7,"core","F2",148
"3634",941,11,"assisted","A2",124
"3635",941,11,"assisted","A3",129
"3636",941,11,"assisted","B1",94
"3637",941,11,"assisted","D6",114
"3638",941,11,"assisted","D7",164
"3639",1749,5,"core","A3",125
"3640",1749,5,"core","B6",139
"3641",1749,5,"core","C3",155
"3642",1749,5,"core","C7",136
"3643",1749,5,"core","D5",130
"3644",1749,5,"core","F2.1",124
"3645",180,14,"core","A3",120
"3646",180,14,"core","B1",90
"3647",180,14,"core","B6",120
"3648",180,14,"core","D6",100
"3649",180,14,"core","F2.1",100
"3650",140,14,"assisted","A3",123
"3651",140,14,"assisted","B1",136
"3652",140,14,"assisted","B6",124
"3653",140,14,"assisted","B7",115
"3654",140,14,"assisted","C3",124
"3655",140,14,"assisted","C7",123
"3656",140,14,"assisted","D6",120
"3657",140,14,"assisted","F2.1",125
"3658",815,4,"assisted","A3",133
"3659",815,4,"assisted","B1",124
"3660",815,4,"assisted","B7",131
"3661",815,4,"assisted","C7",122
"3662",815,4,"assisted","D6",131
"3663",815,4,"assisted","D7",104
"3664",815,4,"assisted","F2.1",145
"3665",489,15,"core","A1",124
"3666",489,15,"core","A3",126
"3667",489,15,"core","B6",126
"3668",489,15,"core","B7",130
"3669",489,15,"core","C3",134
"3670",489,15,"core","C7",126
"3671",489,15,"core","F2.1",69
"3672",1194,11,"core","A3",96
"3673",1194,11,"core","B6",104
"3674",1194,11,"core","C3",111
"3675",1194,11,"core","C7",90
"3676",1194,11,"core","D5",65
"3677",890,26,"core","A1",141
"3678",890,26,"core","A2",128
"3679",890,26,"core","A3",135
"3680",890,26,"core","B1",106
"3681",890,26,"core","B6",139
"3682",890,26,"core","B7",121
"3683",890,26,"core","C7",94
"3684",1708,26,"core","A3",137
"3685",1708,26,"core","B1",153
"3686",1708,26,"core","B7",126
"3687",1708,26,"core","C7",127
"3688",1708,26,"core","D5",124
"3689",1708,26,"core","D6",128
"3690",1708,26,"core","D7",145
"3691",1708,26,"core","F2.1",127
"3692",616,7,"core","A3",120
"3693",616,7,"core","B1",120
"3694",616,7,"core","B7",121
"3695",616,7,"core","C7",129
"3696",616,7,"core","D6",143
"3697",616,7,"core","F2",125
"3698",310,27,"assisted","A1",120
"3699",310,27,"assisted","A3",129
"3700",310,27,"assisted","B6",145
"3701",310,27,"assisted","C3",140
"3702",310,27,"assisted","C7",149
"3703",310,27,"assisted","D6",138
"3704",310,27,"assisted","F2.1",137
"3705",144,2,"assisted","A3",113
"3706",144,2,"assisted","B1",120
"3707",144,2,"assisted","B6",125
"3708",144,2,"assisted","B7",100
"3709",144,2,"assisted","C7",131
"3710",144,2,"assisted","F2.1",112
"3711",1274,20,"core","A3",122
"3712",1274,20,"core","B6",128
"3713",1274,20,"core","C7",130
"3714",1274,20,"core","F2.1",151
"3715",1387,10,"assisted","A3",115
"3716",1387,10,"assisted","B1",129
"3717",1387,10,"assisted","B6",127
"3718",1387,10,"assisted","C3",81
"3719",1387,10,"assisted","F2.1",122
"3720",189,14,"assisted","A3",144
"3721",189,14,"assisted","B1",169
"3722",189,14,"assisted","B7",157
"3723",189,14,"assisted","C3",141
"3724",189,14,"assisted","D7",145
"3725",189,14,"assisted","F2.1",144
"3726",1549,23,"assisted","A3",109
"3727",1549,23,"assisted","B1",117
"3728",1549,23,"assisted","B7",121
"3729",1549,23,"assisted","C7",114
"3730",1549,23,"assisted","F2.1",102
"3731",503,8,"assisted","A1",143
"3732",503,8,"assisted","A3",119
"3733",503,8,"assisted","B1",104
"3734",503,8,"assisted","B7",117
"3735",503,8,"assisted","C7",120
"3736",503,8,"assisted","D6",90
"3737",503,8,"assisted","F2.1",68
"3738",1356,21,"assisted","A1",100
"3739",1356,21,"assisted","A3",132
"3740",1356,21,"assisted","B1",69
"3741",1356,21,"assisted","B6",120
"3742",1356,21,"assisted","B7",110
"3743",1356,21,"assisted","C7",132
"3744",1356,21,"assisted","D6",116
"3745",1356,21,"assisted","F2.1",109
"3746",1512,13,"core","A1",129
"3747",1512,13,"core","A2",118
"3748",1512,13,"core","A3",109
"3749",1512,13,"core","B1",86
"3750",1512,13,"core","B6",124
"3751",1512,13,"core","C3",120
"3752",1512,13,"core","D5",174
"3753",1512,13,"core","D6",97
"3754",1512,13,"core","F2.1",77
"3755",33,20,"core","A3",131
"3756",33,20,"core","B1",133
"3757",33,20,"core","B6",142
"3758",33,20,"core","B7",131
"3759",33,20,"core","C3",146
"3760",33,20,"core","C7",131
"3761",33,20,"core","D6",135
"3762",33,20,"core","F2.1",135
"3763",188,15,"assisted","A1",126
"3764",188,15,"assisted","A3",106
"3765",188,15,"assisted","B1",100
"3766",188,15,"assisted","B6",131
"3767",188,15,"assisted","B7",122
"3768",81,7,"assisted","A3",130
"3769",81,7,"assisted","B1",129
"3770",81,7,"assisted","B6",127
"3771",81,7,"assisted","B7",124
"3772",81,7,"assisted","C7",86
"3773",81,7,"assisted","D6",118
"3774",81,7,"assisted","F2.1",126
"3775",1582,7,"core","A3",93
"3776",1582,7,"core","B1",121
"3777",1582,7,"core","B6",125
"3778",1582,7,"core","B7",104
"3779",1582,7,"core","C7",107
"3780",1582,7,"core","D6",90
"3781",1582,7,"core","F2.1",102
"3782",289,27,"assisted","A1",136
"3783",289,27,"assisted","A3",131
"3784",289,27,"assisted","B6",134
"3785",289,27,"assisted","B7",143
"3786",289,27,"assisted","C3",142
"3787",289,27,"assisted","C7",138
"3788",289,27,"assisted","D6",136
"3789",289,27,"assisted","F2.1",140
"3790",1008,10,"core","A1",127
"3791",1008,10,"core","A3",77
"3792",1008,10,"core","B1",125
"3793",1008,10,"core","B6",129
"3794",1008,10,"core","B7",107
"3795",1008,10,"core","D6",115
"3796",1008,10,"core","F2",129
"3797",1544,14,"core","A2",125
"3798",1544,14,"core","A3",150
"3799",1544,14,"core","B1",121
"3800",1544,14,"core","B6",129
"3801",1544,14,"core","B7",100
"3802",1544,14,"core","C3",137
"3803",1544,14,"core","C7",132
"3804",1544,14,"core","D7",64
"3805",1544,14,"core","F2.1",120
"3806",480,25,"assisted","A3",119
"3807",480,25,"assisted","B1",123
"3808",480,25,"assisted","B7",129
"3809",480,25,"assisted","C3",90
"3810",480,25,"assisted","C7",121
"3811",480,25,"assisted","D6",122
"3812",480,25,"assisted","F2.1",83
"3813",1075,2,"core","A1",169
"3814",1075,2,"core","A3",116
"3815",1075,2,"core","B1",131
"3816",1075,2,"core","B6",123
"3817",1075,2,"core","B7",120
"3818",1075,2,"core","C3",120
"3819",1075,2,"core","C7",151
"3820",1075,2,"core","F2",127
"3821",876,8,"assisted","A1",117
"3822",876,8,"assisted","A3",125
"3823",876,8,"assisted","B6",128
"3824",876,8,"assisted","B7",126
"3825",876,8,"assisted","C3",125
"3826",876,8,"assisted","C7",125
"3827",876,8,"assisted","D6",127
"3828",876,8,"assisted","F2.1",113
"3829",1468,20,"core","A1",134
"3830",1468,20,"core","A3",167
"3831",1468,20,"core","B1",146
"3832",1468,20,"core","B6",114
"3833",1468,20,"core","C3",111
"3834",1468,20,"core","C7",116
"3835",1468,20,"core","D6",168
"3836",1468,20,"core","F2.1",121
"3837",1558,22,"core","A2",170
"3838",1558,22,"core","A3",119
"3839",1558,22,"core","B1",124
"3840",1558,22,"core","B7",123
"3841",1558,22,"core","F2.1",123
"3842",225,10,"core","A3",153
"3843",225,10,"core","B1",158
"3844",225,10,"core","B6",157
"3845",225,10,"core","B7",158
"3846",225,10,"core","C3",152
"3847",225,10,"core","C7",158
"3848",225,10,"core","D6",155
"3849",225,10,"core","F2.1",169
"3850",829,3,"core","A1",118
"3851",829,3,"core","B6",126
"3852",829,3,"core","D5",122
"3853",829,3,"core","K2",113
"3854",1327,23,"assisted","A3",125
"3855",1327,23,"assisted","B1",136
"3856",1327,23,"assisted","B6",128
"3857",1327,23,"assisted","D7",127
"3858",1327,23,"assisted","F2.1",110
"3859",824,27,"core","B1",95
"3860",824,27,"core","C3",133
"3861",824,27,"core","D6",142
"3862",824,27,"core","F2.1",149
"3863",843,2,"assisted","A3",122
"3864",843,2,"assisted","B1",125
"3865",843,2,"assisted","B6",126
"3866",843,2,"assisted","B7",127
"3867",843,2,"assisted","C3",146
"3868",843,2,"assisted","C7",136
"3869",843,2,"assisted","D6",132
"3870",843,2,"assisted","F2.1",125
"3871",1104,15,"core","A3",133
"3872",1104,15,"core","B1",139
"3873",1104,15,"core","B6",138
"3874",1104,15,"core","C3",163
"3875",1104,15,"core","C7",152
"3876",1104,15,"core","D7",159
"3877",1104,15,"core","F2.1",131
"3878",1435,13,"core","A3",132
"3879",1435,13,"core","B1",98
"3880",1435,13,"core","B6",125
"3881",1435,13,"core","B7",121
"3882",1435,13,"core","C7",96
"3883",1435,13,"core","D7",98
"3884",337,8,"core","A3",130
"3885",337,8,"core","B1",121
"3886",337,8,"core","B7",92
"3887",337,8,"core","C3",141
"3888",337,8,"core","C7",149
"3889",337,8,"core","F2.1",120
"3890",1511,21,"assisted","A1",139
"3891",1511,21,"assisted","A3",105
"3892",1511,21,"assisted","B1",157
"3893",1511,21,"assisted","B6",137
"3894",1511,21,"assisted","C7",172
"3895",1511,21,"assisted","D6",141
"3896",757,14,"core","A1",127
"3897",757,14,"core","B1",124
"3898",757,14,"core","B6",131
"3899",757,14,"core","C7",125
"3900",757,14,"core","D7",133
"3901",757,14,"core","F2.1",130
"3902",1443,6,"assisted","A3",175
"3903",1443,6,"assisted","B1",96
"3904",1443,6,"assisted","B6",100
"3905",1443,6,"assisted","B7",145
"3906",1443,6,"assisted","C3",161
"3907",1443,6,"assisted","C7",141
"3908",1443,6,"assisted","F2.1",111
"3909",112,16,"assisted","A3",142
"3910",112,16,"assisted","B1",121
"3911",112,16,"assisted","B6",122
"3912",112,16,"assisted","B7",141
"3913",112,16,"assisted","C3",101
"3914",112,16,"assisted","C7",138
"3915",112,16,"assisted","D7",124
"3916",112,16,"assisted","F2.1",118
"3917",469,21,"assisted","A3",90
"3918",469,21,"assisted","B1",90
"3919",469,21,"assisted","B7",118
"3920",469,21,"assisted","C7",111
"3921",469,21,"assisted","F2.1",110
"3922",898,11,"core","A3",125
"3923",898,11,"core","B1",121
"3924",898,11,"core","B6",130
"3925",898,11,"core","B7",122
"3926",898,11,"core","C3",121
"3927",898,11,"core","C7",125
"3928",898,11,"core","D6",120
"3929",898,11,"core","F2.1",128
"3930",1055,14,"core","A3",113
"3931",1055,14,"core","B6",126
"3932",1055,14,"core","B7",128
"3933",1055,14,"core","C3",136
"3934",1668,21,"assisted","A1",89
"3935",1668,21,"assisted","A3",90
"3936",1668,21,"assisted","B1",176
"3937",1668,21,"assisted","B6",102
"3938",400,24,"assisted","A3",119
"3939",400,24,"assisted","B1",125
"3940",400,24,"assisted","B6",134
"3941",400,24,"assisted","C3",118
"3942",400,24,"assisted","C7",137
"3943",400,24,"assisted","F2",101
"3944",871,16,"core","A3",120
"3945",871,16,"core","B6",135
"3946",871,16,"core","B7",168
"3947",871,16,"core","C7",149
"3948",871,16,"core","F2.1",149
"3949",110,21,"core","A1",139
"3950",110,21,"core","B6",143
"3951",1273,4,"core","A3",113
"3952",1273,4,"core","B1",164
"3953",1273,4,"core","B6",126
"3954",1273,4,"core","C3",84
"3955",1273,4,"core","C7",89
"3956",1273,4,"core","D6",97
"3957",1273,4,"core","F2.1",111
"3958",328,11,"assisted","A3",124
"3959",328,11,"assisted","B1",109
"3960",328,11,"assisted","B7",131
"3961",328,11,"assisted","C3",116
"3962",328,11,"assisted","C7",99
